timestamp;sensor_name;sensor_type;msg
1704838800000;K_DHT;Temperature;{'timestamp': 1704838800000, 'temperature': 22.0, 'humidity': 35.64851363226429}
1704838800000;LR_DHT;Temperature;{'timestamp': 1704838800000, 'temperature': 21.0, 'humidity': 49.43211117983493}
1704838800000;BATH_DHT;Temperature;{'timestamp': 1704838800000, 'temperature': 21.582093673530167, 'humidity': 43.098435134478166}
1704838800000;B_DHT;Temperature;{'timestamp': 1704838800000, 'temperature': 20.90523496659226, 'humidity': 41.311124288787454}
1704840000000;K_DHT;Temperature;{'timestamp': 1704840000000, 'temperature': 20.0, 'humidity': 37.874290621284864}
1704840000000;LR_DHT;Temperature;{'timestamp': 1704840000000, 'temperature': 20.927333492898978, 'humidity': 37.19227120742998}
1704840000000;BATH_DHT;Temperature;{'timestamp': 1704840000000, 'temperature': 20.392403359980584, 'humidity': 57.4585485782097}
1704840000000;B_DHT;Temperature;{'timestamp': 1704840000000, 'temperature': 21.97545464711603, 'humidity': 58.720504968094254}
1704840300000;LR_CAMERA;Camera;{'timestamp': 1704840300000, 'file': '/train/split10/split10_266.png'}
1704841200000;K_CAMERA;Camera;{'timestamp': 1704841200000, 'file': '/train/split2/split2_389.png'}
1704841200000;K_DHT;Temperature;{'timestamp': 1704841200000, 'temperature': 21.108785041154757, 'humidity': 39.16922548363405}
1704841200000;LR_CAMERA;Camera;{'timestamp': 1704841200000, 'file': '/train/split3/split3_369.png'}
1704841200000;LR_DHT;Temperature;{'timestamp': 1704841200000, 'temperature': 19.48729557671203, 'humidity': 35.56182022696154}
1704841200000;BATH_DHT;Temperature;{'timestamp': 1704841200000, 'temperature': 20.195483349267768, 'humidity': 40.97836036286642}
1704841200000;B_DHT;Temperature;{'timestamp': 1704841200000, 'temperature': 21.040672443115202, 'humidity': 42.99335986752612}
1704842400000;K_DHT;Temperature;{'timestamp': 1704842400000, 'temperature': 20.0, 'humidity': 33.23473517236882}
1704842400000;LR_DHT;Temperature;{'timestamp': 1704842400000, 'temperature': 20.57862825999054, 'humidity': 37.56580056887247}
1704842400000;BATH_DHT;Temperature;{'timestamp': 1704842400000, 'temperature': 20.186809528442236, 'humidity': 40.0}
1704842400000;B_DHT;Temperature;{'timestamp': 1704842400000, 'temperature': 21.569269774941663, 'humidity': 43.27975083998296}
1704843600000;K_DHT;Temperature;{'timestamp': 1704843600000, 'temperature': 21.583240895119737, 'humidity': 34.16189144153109}
1704843600000;LR_DHT;Temperature;{'timestamp': 1704843600000, 'temperature': 19.576928428297645, 'humidity': 45.255956284993346}
1704843600000;BATH_DHT;Temperature;{'timestamp': 1704843600000, 'temperature': 21.7561556347551, 'humidity': 53.658034004609725}
1704843600000;B_DHT;Temperature;{'timestamp': 1704843600000, 'temperature': 20.925450950779005, 'humidity': 52.598864165436844}
1704843900000;LR_CAMERA;Camera;{'timestamp': 1704843900000, 'file': '/train/split10/split10_395.png'}
1704844800000;K_CAMERA;Camera;{'timestamp': 1704844800000, 'file': '/train/split2/split2_247.png'}
1704844800000;K_DHT;Temperature;{'timestamp': 1704844800000, 'temperature': 20.0, 'humidity': 35.80087705570822}
1704844800000;LR_CAMERA;Camera;{'timestamp': 1704844800000, 'file': '/train/split10/split10_096.png'}
1704844800000;LR_DHT;Temperature;{'timestamp': 1704844800000, 'temperature': 20.825274334733873, 'humidity': 34.00984557630648}
1704844800000;BATH_DHT;Temperature;{'timestamp': 1704844800000, 'temperature': 20.412992648306226, 'humidity': 42.14234097213587}
1704844800000;B_DHT;Temperature;{'timestamp': 1704844800000, 'temperature': 21.46209745513904, 'humidity': 46.45825474880073}
1704846000000;K_DHT;Temperature;{'timestamp': 1704846000000, 'temperature': 20.215901246435486, 'humidity': 36.489234020985954}
1704846000000;LR_DHT;Temperature;{'timestamp': 1704846000000, 'temperature': 19.412135052032575, 'humidity': 41.61040255950649}
1704846000000;BATH_DHT;Temperature;{'timestamp': 1704846000000, 'temperature': 22.0, 'humidity': 53.909344652659485}
1704846000000;B_DHT;Temperature;{'timestamp': 1704846000000, 'temperature': 20.290606108270058, 'humidity': 55.36072490982261}
1704847200000;K_DHT;Temperature;{'timestamp': 1704847200000, 'temperature': 20.992608716168302, 'humidity': 35.634599474912285}
1704847200000;LR_DHT;Temperature;{'timestamp': 1704847200000, 'temperature': 20.174290828663146, 'humidity': 49.13796511345254}
1704847200000;BATH_DHT;Temperature;{'timestamp': 1704847200000, 'temperature': 21.10123348645979, 'humidity': 42.453253374100086}
1704847200000;B_DHT;Temperature;{'timestamp': 1704847200000, 'temperature': 20.17169730051332, 'humidity': 40.37850747678184}
1704847500000;LR_CAMERA;Camera;{'timestamp': 1704847500000, 'file': '/train/split3/split3_339.png'}
1704848400000;K_CAMERA;Camera;{'timestamp': 1704848400000, 'file': '/train/split1/split1_534.png'}
1704848400000;K_DHT;Temperature;{'timestamp': 1704848400000, 'temperature': 21.788663846352392, 'humidity': 38.157729196063634}
1704848400000;LR_CAMERA;Camera;{'timestamp': 1704848400000, 'file': '/train/split3/split3_220.png'}
1704848400000;LR_DHT;Temperature;{'timestamp': 1704848400000, 'temperature': 20.587156704612077, 'humidity': 43.10950976917873}
1704848400000;BATH_DHT;Temperature;{'timestamp': 1704848400000, 'temperature': 20.0, 'humidity': 57.47405789703217}
1704848400000;B_DHT;Temperature;{'timestamp': 1704848400000, 'temperature': 20.0, 'humidity': 47.7489507987905}
1704849600000;K_DHT;Temperature;{'timestamp': 1704849600000, 'temperature': 20.71233768188926, 'humidity': 32.91504731944218}
1704849600000;LR_DHT;Temperature;{'timestamp': 1704849600000, 'temperature': 19.0, 'humidity': 42.43133346152761}
1704849600000;BATH_DHT;Temperature;{'timestamp': 1704849600000, 'temperature': 22.0, 'humidity': 55.08651614577386}
1704849600000;B_DHT;Temperature;{'timestamp': 1704849600000, 'temperature': 20.118963852183654, 'humidity': 45.11490784967679}
1704850800000;K_DHT;Temperature;{'timestamp': 1704850800000, 'temperature': 20.0, 'humidity': 32.28353716791541}
1704850800000;LR_DHT;Temperature;{'timestamp': 1704850800000, 'temperature': 20.39022416710063, 'humidity': 38.24534787008389}
1704850800000;BATH_DHT;Temperature;{'timestamp': 1704850800000, 'temperature': 21.156014483135266, 'humidity': 60.0}
1704850800000;B_DHT;Temperature;{'timestamp': 1704850800000, 'temperature': 21.00922249245242, 'humidity': 54.86716921077006}
1704851100000;LR_CAMERA;Camera;{'timestamp': 1704851100000, 'file': '/train/split10/split10_364.png'}
1704852000000;K_CAMERA;Camera;{'timestamp': 1704852000000, 'file': '/train/split2/split2_570.png'}
1704852000000;K_DHT;Temperature;{'timestamp': 1704852000000, 'temperature': 22.0, 'humidity': 30.0}
1704852000000;LR_CAMERA;Camera;{'timestamp': 1704852000000, 'file': '/train/split10/split10_158.png'}
1704852000000;LR_DHT;Temperature;{'timestamp': 1704852000000, 'temperature': 21.0, 'humidity': 48.351737064839405}
1704852000000;BATH_DHT;Temperature;{'timestamp': 1704852000000, 'temperature': 20.23754221455242, 'humidity': 50.69880655082916}
1704852000000;B_DHT;Temperature;{'timestamp': 1704852000000, 'temperature': 21.739225917041313, 'humidity': 53.913795809127414}
1704853200000;K_DHT;Temperature;{'timestamp': 1704853200000, 'temperature': 20.265439715694864, 'humidity': 35.07237365468769}
1704853200000;LR_DHT;Temperature;{'timestamp': 1704853200000, 'temperature': 20.183056906195056, 'humidity': 49.2011413726558}
1704853200000;BATH_DHT;Temperature;{'timestamp': 1704853200000, 'temperature': 20.0, 'humidity': 57.26688348500938}
1704853200000;B_DHT;Temperature;{'timestamp': 1704853200000, 'temperature': 22.0, 'humidity': 41.65289722079082}
1704854400000;K_DHT;Temperature;{'timestamp': 1704854400000, 'temperature': 22.0, 'humidity': 32.14854351661277}
1704854400000;LR_DHT;Temperature;{'timestamp': 1704854400000, 'temperature': 20.28726071900628, 'humidity': 39.46027279087676}
1704854400000;BATH_DHT;Temperature;{'timestamp': 1704854400000, 'temperature': 22.0, 'humidity': 42.8925985835549}
1704854400000;B_DHT;Temperature;{'timestamp': 1704854400000, 'temperature': 20.28788247750678, 'humidity': 45.560891709413454}
1704854700000;LR_CAMERA;Camera;{'timestamp': 1704854700000, 'file': '/train/split10/split10_144.png'}
1704855600000;K_CAMERA;Camera;{'timestamp': 1704855600000, 'file': '/train/split2/split2_355.png'}
1704855600000;K_DHT;Temperature;{'timestamp': 1704855600000, 'temperature': 20.655026204599462, 'humidity': 37.80524817082941}
1704855600000;LR_CAMERA;Camera;{'timestamp': 1704855600000, 'file': '/train/split10/split10_289.png'}
1704855600000;LR_DHT;Temperature;{'timestamp': 1704855600000, 'temperature': 19.635056727313295, 'humidity': 30.316761259871758}
1704855600000;BATH_DHT;Temperature;{'timestamp': 1704855600000, 'temperature': 20.01277177635132, 'humidity': 51.83843778757404}
1704855600000;B_DHT;Temperature;{'timestamp': 1704855600000, 'temperature': 22.0, 'humidity': 47.87362159594731}
1704856800000;K_DHT;Temperature;{'timestamp': 1704856800000, 'temperature': 21.92325770599942, 'humidity': 30.0}
1704856800000;LR_DHT;Temperature;{'timestamp': 1704856800000, 'temperature': 19.0, 'humidity': 43.183889615917266}
1704856800000;BATH_DHT;Temperature;{'timestamp': 1704856800000, 'temperature': 22.0, 'humidity': 56.41808024098508}
1704856800000;B_DHT;Temperature;{'timestamp': 1704856800000, 'temperature': 20.568719279877993, 'humidity': 44.20550484890791}
1704858000000;K_DHT;Temperature;{'timestamp': 1704858000000, 'temperature': 20.549002802414904, 'humidity': 36.24641767221292}
1704858000000;LR_DHT;Temperature;{'timestamp': 1704858000000, 'temperature': 20.593607943743653, 'humidity': 37.64905611694152}
1704858000000;BATH_DHT;Temperature;{'timestamp': 1704858000000, 'temperature': 20.0, 'humidity': 41.52261815320275}
1704858000000;B_DHT;Temperature;{'timestamp': 1704858000000, 'temperature': 20.0, 'humidity': 43.73988732731735}
1704858300000;LR_CAMERA;Camera;{'timestamp': 1704858300000, 'file': '/train/split10/split10_244.png'}
1704859200000;K_CAMERA;Camera;{'timestamp': 1704859200000, 'file': '/train/split1/split1_719.png'}
1704859200000;K_DHT;Temperature;{'timestamp': 1704859200000, 'temperature': 20.43152819164799, 'humidity': 35.98497336162825}
1704859200000;LR_CAMERA;Camera;{'timestamp': 1704859200000, 'file': '/train/split3/split3_016.png'}
1704859200000;LR_DHT;Temperature;{'timestamp': 1704859200000, 'temperature': 19.352476454716975, 'humidity': 36.30081072623703}
1704859200000;BATH_DHT;Temperature;{'timestamp': 1704859200000, 'temperature': 21.922309292966737, 'humidity': 46.44645459888047}
1704859200000;B_DHT;Temperature;{'timestamp': 1704859200000, 'temperature': 20.959804815200226, 'humidity': 53.36684182081375}
1704860400000;K_DHT;Temperature;{'timestamp': 1704860400000, 'temperature': 20.933493883566555, 'humidity': 39.62899334378291}
1704860400000;LR_DHT;Temperature;{'timestamp': 1704860400000, 'temperature': 19.964381424080702, 'humidity': 36.9991956324893}
1704860400000;BATH_DHT;Temperature;{'timestamp': 1704860400000, 'temperature': 20.169403685092096, 'humidity': 45.88171809870677}
1704860400000;B_DHT;Temperature;{'timestamp': 1704860400000, 'temperature': 22.0, 'humidity': 50.82472119170082}
1704861600000;K_DHT;Temperature;{'timestamp': 1704861600000, 'temperature': 21.251548138509307, 'humidity': 36.391028100710386}
1704861600000;LR_DHT;Temperature;{'timestamp': 1704861600000, 'temperature': 19.0, 'humidity': 37.84444110380754}
1704861600000;BATH_DHT;Temperature;{'timestamp': 1704861600000, 'temperature': 20.76419076646639, 'humidity': 49.834593652622836}
1704861600000;B_DHT;Temperature;{'timestamp': 1704861600000, 'temperature': 20.04802442915325, 'humidity': 52.217797133109336}
1704861900000;LR_CAMERA;Camera;{'timestamp': 1704861900000, 'file': '/train/split10/split10_039.png'}
1704862800000;K_CAMERA;Camera;{'timestamp': 1704862800000, 'file': '/train/split2/split2_533.png'}
1704862800000;K_DHT;Temperature;{'timestamp': 1704862800000, 'temperature': 20.0, 'humidity': 40.0}
1704862800000;LR_CAMERA;Camera;{'timestamp': 1704862800000, 'file': '/train/split10/split10_170.png'}
1704862800000;LR_DHT;Temperature;{'timestamp': 1704862800000, 'temperature': 19.499876292803325, 'humidity': 44.73388982022598}
1704862800000;BATH_DHT;Temperature;{'timestamp': 1704862800000, 'temperature': 20.366339787204446, 'humidity': 46.84483054562639}
1704862800000;B_DHT;Temperature;{'timestamp': 1704862800000, 'temperature': 20.0, 'humidity': 58.726686557387296}
1704864000000;K_DHT;Temperature;{'timestamp': 1704864000000, 'temperature': 21.030236619136776, 'humidity': 30.0}
1704864000000;LR_DHT;Temperature;{'timestamp': 1704864000000, 'temperature': 20.010814018691843, 'humidity': 40.597482212709245}
1704864000000;BATH_DHT;Temperature;{'timestamp': 1704864000000, 'temperature': 22.0, 'humidity': 40.60058838852646}
1704864000000;B_DHT;Temperature;{'timestamp': 1704864000000, 'temperature': 20.387040715339936, 'humidity': 40.55208166080026}
1704865200000;K_DHT;Temperature;{'timestamp': 1704865200000, 'temperature': 20.0, 'humidity': 34.857663520962625}
1704865200000;LR_DHT;Temperature;{'timestamp': 1704865200000, 'temperature': 19.0, 'humidity': 43.36511692548606}
1704865200000;BATH_DHT;Temperature;{'timestamp': 1704865200000, 'temperature': 20.512096292394165, 'humidity': 56.7613362266764}
1704865200000;B_DHT;Temperature;{'timestamp': 1704865200000, 'temperature': 20.37649833533329, 'humidity': 53.263054732175604}
1704865500000;LR_CAMERA;Camera;{'timestamp': 1704865500000, 'file': '/train/split3/split3_648.png'}
1704866400000;K_CAMERA;Camera;{'timestamp': 1704866400000, 'file': '/train/split2/split2_568.png'}
1704866400000;K_DHT;Temperature;{'timestamp': 1704866400000, 'temperature': 20.333490709557466, 'humidity': 32.5802780297643}
1704866400000;LR_CAMERA;Camera;{'timestamp': 1704866400000, 'file': '/train/split10/split10_048.png'}
1704866400000;LR_DHT;Temperature;{'timestamp': 1704866400000, 'temperature': 20.781822075755414, 'humidity': 31.90734204624075}
1704866400000;BATH_DHT;Temperature;{'timestamp': 1704866400000, 'temperature': 25.63354171855495, 'humidity': 63.64916297218745}
1704866400000;B_DHT;Temperature;{'timestamp': 1704866400000, 'temperature': 20.469495059747196, 'humidity': 56.73303199742951}
1704867600000;K_DHT;Temperature;{'timestamp': 1704867600000, 'temperature': 20.0, 'humidity': 30.063668538911756}
1704867600000;LR_DHT;Temperature;{'timestamp': 1704867600000, 'temperature': 19.57984648646337, 'humidity': 40.91120193784296}
1704867600000;BATH_DHT;Temperature;{'timestamp': 1704867600000, 'temperature': 23.632225132706957, 'humidity': 69.98913865778407}
1704867600000;B_DHT;Temperature;{'timestamp': 1704867600000, 'temperature': 21.83832901549956, 'humidity': 45.34741125283299}
1704868800000;K_DHT;Temperature;{'timestamp': 1704868800000, 'temperature': 20.0, 'humidity': 30.0}
1704868800000;LR_DHT;Temperature;{'timestamp': 1704868800000, 'temperature': 20.571834762305887, 'humidity': 30.78574585205489}
1704868800000;BATH_DHT;Temperature;{'timestamp': 1704868800000, 'temperature': 23.0, 'humidity': 55.0}
1704868800000;B_DHT;Temperature;{'timestamp': 1704868800000, 'temperature': 20.783215136576782, 'humidity': 51.54414132547462}
1704869100000;LR_CAMERA;Camera;{'timestamp': 1704869100000, 'file': '/train/split3/split3_372.png'}
1704870000000;K_CAMERA;Camera;{'timestamp': 1704870000000, 'file': '/train/split2/split2_022.png'}
1704870000000;K_DHT;Temperature;{'timestamp': 1704870000000, 'temperature': 21.876844011289716, 'humidity': 30.0}
1704870000000;LR_CAMERA;Camera;{'timestamp': 1704870000000, 'file': '/train/split3/split3_269.png'}
1704870000000;LR_DHT;Temperature;{'timestamp': 1704870000000, 'temperature': 21.832671603542366, 'humidity': 37.53340241385433}
1704870000000;BATH_DHT;Temperature;{'timestamp': 1704870000000, 'temperature': 23.0, 'humidity': 55.0}
1704870000000;B_DHT;Temperature;{'timestamp': 1704870000000, 'temperature': 22.9493507898326, 'humidity': 38.218496701347995}
1704870000000;B_PIR;PIR;{'timestamp': 1704870000000, 'presence': 0}
1704870000000;FSR;FSR;{'timestamp': 1704870000000, 'weight': 1000}
1704870060000;BATH_PIR;PIR;{'timestamp': 1704870060000, 'presence': 1}
1704870060000;HR;HR;{'timestamp': 1704870060000, 'hr': 80}
1704870300000;BATH_PIR;PIR;{'timestamp': 1704870300000, 'presence': 0}
1704870300000;HR;HR;{'timestamp': 1704870300000, 'hr': 70}
1704870360000;K_PIR;PIR;{'timestamp': 1704870360000, 'presence': 1}
1704871200000;K_DHT;Temperature;{'timestamp': 1704871200000, 'temperature': 20.0, 'humidity': 33.109973390693696}
1704871200000;LR_DHT;Temperature;{'timestamp': 1704871200000, 'temperature': 25.0, 'humidity': 41.6924131094393}
1704871200000;BATH_DHT;Temperature;{'timestamp': 1704871200000, 'temperature': 23.760074108866796, 'humidity': 63.15584652567519}
1704871200000;B_DHT;Temperature;{'timestamp': 1704871200000, 'temperature': 21.0, 'humidity': 33.59529087232351}
1704871200000;FSR;FSR;{'timestamp': 1704871200000, 'weight': 908}
1704872400000;K_DHT;Temperature;{'timestamp': 1704872400000, 'temperature': 20.07875198713494, 'humidity': 38.2717071878009}
1704872400000;LR_DHT;Temperature;{'timestamp': 1704872400000, 'temperature': 25.0, 'humidity': 38.15324776444054}
1704872400000;BATH_DHT;Temperature;{'timestamp': 1704872400000, 'temperature': 23.136974203343826, 'humidity': 74.9840835767005}
1704872400000;B_DHT;Temperature;{'timestamp': 1704872400000, 'temperature': 22.11979708530833, 'humidity': 37.64032274218371}
1704872400000;FSR;FSR;{'timestamp': 1704872400000, 'weight': 801}
1704872700000;LR_CAMERA;Camera;{'timestamp': 1704872700000, 'file': '/train/split3/split3_019.png'}
1704873600000;K_CAMERA;Camera;{'timestamp': 1704873600000, 'file': '/train/split1/split1_653.png'}
1704873600000;K_DHT;Temperature;{'timestamp': 1704873600000, 'temperature': 23.42403233015297, 'humidity': 56.583381334025844}
1704873600000;LR_CAMERA;Camera;{'timestamp': 1704873600000, 'file': '/train/split3/split3_030.png'}
1704873600000;LR_DHT;Temperature;{'timestamp': 1704873600000, 'temperature': 22.7994152050412, 'humidity': 37.80256948314669}
1704873600000;BATH_DHT;Temperature;{'timestamp': 1704873600000, 'temperature': 23.21119573522452, 'humidity': 55.0}
1704873600000;B_DHT;Temperature;{'timestamp': 1704873600000, 'temperature': 21.036907677279814, 'humidity': 41.759035811981626}
1704873600000;K_PIR;PIR;{'timestamp': 1704873600000, 'presence': 0}
1704873600000;FSR;FSR;{'timestamp': 1704873600000, 'weight': 684}
1704873660000;LR_PIR;PIR;{'timestamp': 1704873660000, 'presence': 1}
1704874800000;K_DHT;Temperature;{'timestamp': 1704874800000, 'temperature': 24.648595092338816, 'humidity': 57.06934862329856}
1704874800000;LR_DHT;Temperature;{'timestamp': 1704874800000, 'temperature': 24.161397061769627, 'humidity': 39.007907309606765}
1704874800000;BATH_DHT;Temperature;{'timestamp': 1704874800000, 'temperature': 25.056931098190493, 'humidity': 58.78821975409819}
1704874800000;B_DHT;Temperature;{'timestamp': 1704874800000, 'temperature': 21.05339254315684, 'humidity': 35.93245310419027}
1704874800000;FSR;FSR;{'timestamp': 1704874800000, 'weight': 560}
1704876000000;K_DHT;Temperature;{'timestamp': 1704876000000, 'temperature': 23.247202847560153, 'humidity': 48.40926503871333}
1704876000000;LR_DHT;Temperature;{'timestamp': 1704876000000, 'temperature': 24.367059225797, 'humidity': 46.52513103048071}
1704876000000;BATH_DHT;Temperature;{'timestamp': 1704876000000, 'temperature': 24.496171276528212, 'humidity': 66.28544317561673}
1704876000000;B_DHT;Temperature;{'timestamp': 1704876000000, 'temperature': 22.502126887383767, 'humidity': 31.993260439593264}
1704876000000;FSR;FSR;{'timestamp': 1704876000000, 'weight': 439}
1704876300000;LR_CAMERA;Camera;{'timestamp': 1704876300000, 'file': '/train/split3/split3_370.png'}
1704877200000;K_CAMERA;Camera;{'timestamp': 1704877200000, 'file': '/train/split1/split1_253.png'}
1704877200000;K_DHT;Temperature;{'timestamp': 1704877200000, 'temperature': 21.72625506689481, 'humidity': 34.0}
1704877200000;LR_CAMERA;Camera;{'timestamp': 1704877200000, 'file': '/train/split10/split10_175.png'}
1704877200000;LR_DHT;Temperature;{'timestamp': 1704877200000, 'temperature': 22.67680606037825, 'humidity': 46.422520813957206}
1704877200000;BATH_DHT;Temperature;{'timestamp': 1704877200000, 'temperature': 23.8973184915633, 'humidity': 70.62058868065057}
1704877200000;B_DHT;Temperature;{'timestamp': 1704877200000, 'temperature': 22.79410190368985, 'humidity': 36.51171603569954}
1704877200000;LR_PIR;PIR;{'timestamp': 1704877200000, 'presence': 0}
1704877200000;FSR;FSR;{'timestamp': 1704877200000, 'weight': 339}
1704877260000;BATH_PIR;PIR;{'timestamp': 1704877260000, 'presence': 1}
1704877260000;HR;HR;{'timestamp': 1704877260000, 'hr': 74}
1704877800000;BATH_PIR;PIR;{'timestamp': 1704877800000, 'presence': 0}
1704877800000;HR;HR;{'timestamp': 1704877800000, 'hr': 76}
1704877860000;LR_PIR;PIR;{'timestamp': 1704877860000, 'presence': 1}
1704878400000;K_DHT;Temperature;{'timestamp': 1704878400000, 'temperature': 20.0, 'humidity': 30.0}
1704878400000;LR_DHT;Temperature;{'timestamp': 1704878400000, 'temperature': 21.258431571306495, 'humidity': 42.5498529676421}
1704878400000;BATH_DHT;Temperature;{'timestamp': 1704878400000, 'temperature': 26.0, 'humidity': 75.0}
1704878400000;B_DHT;Temperature;{'timestamp': 1704878400000, 'temperature': 22.021086753330746, 'humidity': 39.3872481012067}
1704878400000;FSR;FSR;{'timestamp': 1704878400000, 'weight': 244}
1704879600000;K_DHT;Temperature;{'timestamp': 1704879600000, 'temperature': 21.366888422258548, 'humidity': 30.0}
1704879600000;LR_DHT;Temperature;{'timestamp': 1704879600000, 'temperature': 21.0, 'humidity': 36.17341506513537}
1704879600000;BATH_DHT;Temperature;{'timestamp': 1704879600000, 'temperature': 25.192456038688153, 'humidity': 55.880682074028954}
1704879600000;B_DHT;Temperature;{'timestamp': 1704879600000, 'temperature': 21.880555692369803, 'humidity': 32.73218661283211}
1704879600000;FSR;FSR;{'timestamp': 1704879600000, 'weight': 126}
1704879900000;LR_CAMERA;Camera;{'timestamp': 1704879900000, 'file': '/train/split10/split10_119.png'}
1704880800000;K_CAMERA;Camera;{'timestamp': 1704880800000, 'file': '/train/split1/split1_507.png'}
1704880800000;K_DHT;Temperature;{'timestamp': 1704880800000, 'temperature': 22.0, 'humidity': 30.0}
1704880800000;LR_CAMERA;Camera;{'timestamp': 1704880800000, 'file': '/train/split10/split10_274.png'}
1704880800000;LR_DHT;Temperature;{'timestamp': 1704880800000, 'temperature': 23.45305574055846, 'humidity': 42.58062145681353}
1704880800000;BATH_DHT;Temperature;{'timestamp': 1704880800000, 'temperature': 25.35499651008265, 'humidity': 68.51922698049641}
1704880800000;B_DHT;Temperature;{'timestamp': 1704880800000, 'temperature': 22.558839480926697, 'humidity': 40.822755630760795}
1704880800000;FSR;FSR;{'timestamp': 1704880800000, 'weight': 24}
1704881100000;LR_PIR;PIR;{'timestamp': 1704881100000, 'presence': 0}
1704881160000;K_PIR;PIR;{'timestamp': 1704881160000, 'presence': 1}
1704882000000;K_DHT;Temperature;{'timestamp': 1704882000000, 'temperature': 20.0, 'humidity': 33.07677295533796}
1704882000000;LR_DHT;Temperature;{'timestamp': 1704882000000, 'temperature': 22.92949682013939, 'humidity': 35.88306170110874}
1704882000000;BATH_DHT;Temperature;{'timestamp': 1704882000000, 'temperature': 24.72822050342144, 'humidity': 73.48550976073304}
1704882000000;B_DHT;Temperature;{'timestamp': 1704882000000, 'temperature': 22.932363626357933, 'humidity': 34.627162021291696}
1704882000000;FSR;FSR;{'timestamp': 1704882000000, 'weight': 1000}
1704883200000;K_DHT;Temperature;{'timestamp': 1704883200000, 'temperature': 20.65433797963783, 'humidity': 30.350975597789617}
1704883200000;LR_DHT;Temperature;{'timestamp': 1704883200000, 'temperature': 21.973313951112452, 'humidity': 35.0}
1704883200000;BATH_DHT;Temperature;{'timestamp': 1704883200000, 'temperature': 23.813030101783028, 'humidity': 74.9678419912822}
1704883200000;B_DHT;Temperature;{'timestamp': 1704883200000, 'temperature': 21.0, 'humidity': 41.78421400213861}
1704883200000;FSR;FSR;{'timestamp': 1704883200000, 'weight': 895}
1704883500000;LR_CAMERA;Camera;{'timestamp': 1704883500000, 'file': '/train/split3/split3_037.png'}
1704884400000;K_CAMERA;Camera;{'timestamp': 1704884400000, 'file': '/train/split2/split2_081.png'}
1704884400000;K_DHT;Temperature;{'timestamp': 1704884400000, 'temperature': 24.51384801232513, 'humidity': 56.97476204754808}
1704884400000;LR_CAMERA;Camera;{'timestamp': 1704884400000, 'file': '/train/split3/split3_383.png'}
1704884400000;LR_DHT;Temperature;{'timestamp': 1704884400000, 'temperature': 20.895296969599954, 'humidity': 59.783430429625426}
1704884400000;BATH_DHT;Temperature;{'timestamp': 1704884400000, 'temperature': 23.981865044481097, 'humidity': 62.43814193876521}
1704884400000;B_DHT;Temperature;{'timestamp': 1704884400000, 'temperature': 20.732679191413386, 'humidity': 64.88872784865606}
1704884400000;FSR;FSR;{'timestamp': 1704884400000, 'weight': 779}
1704885600000;K_DHT;Temperature;{'timestamp': 1704885600000, 'temperature': 25.069913030338995, 'humidity': 70.31434850480571}
1704885600000;LR_DHT;Temperature;{'timestamp': 1704885600000, 'temperature': 19.743469297177878, 'humidity': 44.540330629774324}
1704885600000;BATH_DHT;Temperature;{'timestamp': 1704885600000, 'temperature': 26.0, 'humidity': 63.669314520624496}
1704885600000;B_DHT;Temperature;{'timestamp': 1704885600000, 'temperature': 22.158595555005906, 'humidity': 62.337572866392996}
1704885600000;FSR;FSR;{'timestamp': 1704885600000, 'weight': 657}
1704886800000;K_DHT;Temperature;{'timestamp': 1704886800000, 'temperature': 24.0, 'humidity': 65.43901431345815}
1704886800000;LR_DHT;Temperature;{'timestamp': 1704886800000, 'temperature': 22.695524256589913, 'humidity': 59.57713925972603}
1704886800000;BATH_DHT;Temperature;{'timestamp': 1704886800000, 'temperature': 23.052198308022916, 'humidity': 56.414263467895985}
1704886800000;B_DHT;Temperature;{'timestamp': 1704886800000, 'temperature': 20.16113953016038, 'humidity': 59.40161200158313}
1704886800000;FSR;FSR;{'timestamp': 1704886800000, 'weight': 563}
1704887100000;LR_CAMERA;Camera;{'timestamp': 1704887100000, 'file': '/train/split10/split10_058.png'}
1704888000000;K_CAMERA;Camera;{'timestamp': 1704888000000, 'file': '/train/split2/split2_227.png'}
1704888000000;K_DHT;Temperature;{'timestamp': 1704888000000, 'temperature': 22.0, 'humidity': 33.232012222115834}
1704888000000;LR_CAMERA;Camera;{'timestamp': 1704888000000, 'file': '/train/split3/split3_011.png'}
1704888000000;LR_DHT;Temperature;{'timestamp': 1704888000000, 'temperature': 25.810607844902147, 'humidity': 58.55872188675602}
1704888000000;BATH_DHT;Temperature;{'timestamp': 1704888000000, 'temperature': 25.986350138125914, 'humidity': 64.12882237767853}
1704888000000;B_DHT;Temperature;{'timestamp': 1704888000000, 'temperature': 20.182396507646466, 'humidity': 62.05495375624194}
1704888000000;K_PIR;PIR;{'timestamp': 1704888000000, 'presence': 0}
1704888000000;FSR;FSR;{'timestamp': 1704888000000, 'weight': 460}
1704888060000;B_PIR;PIR;{'timestamp': 1704888060000, 'presence': 1}
1704889200000;K_DHT;Temperature;{'timestamp': 1704889200000, 'temperature': 21.4548617581946, 'humidity': 44.148155697658}
1704889200000;LR_DHT;Temperature;{'timestamp': 1704889200000, 'temperature': 25.4226348613744, 'humidity': 56.76035965599887}
1704889200000;BATH_DHT;Temperature;{'timestamp': 1704889200000, 'temperature': 26.0, 'humidity': 55.77481141941603}
